Accident_Index,Accident Date,Day_of_Week,Junction_Control,Junction_Detail,Accident_Severity,Latitude,Light_Conditions,Local_Authority_(District),Longitude,Number_of_Casualties,Number_of_Vehicles,Police_Force,Road_Surface_Conditions,Road_Type,Speed_limit,Time,Urban_or_Rural_Area,Vehicle_Type,Date,DayLengthHours,MaxTemperature,MaxWindSpeed,MinTemperature,SolarRadiation,TotalPrecipitation
201001JI40090,2022-02-19,5,1,2,1,51.590048,2,Redbridge,0.082083,1,2,Metropolitan Police,2,2,30,2024-12-10T09:50:00.000+01:00,1,2,2022-02-19,10.25,8.7,36.3,2.5,3.99,5.3
200905EE01600,2021-09-11,5,2,3,1,53.407401,2,Liverpool,-2.919537,1,2,Merseyside,1,2,30,2024-12-10T13:40:00.000+01:00,1,2,2021-09-11,12.983333333333333,17.9,25.0,14.7,11.68,0.1
20094100B9263,2021-10-14,3,2,3,1,51.80469,2,Welwyn Hatfield,-0.206122,1,1,Hertfordshire,2,3,30,2024-12-10T09:10:00.000+01:00,1,1,2021-10-14,10.766666666666667,15.8,20.1,8.3,6.24,0.0
201045GU50115,2022-04-22,4,2,3,1,51.26632,2,Guildford,-0.432726,1,1,Surrey,1,2,30,2024-12-10T09:37:00.000+01:00,0,4,2022-04-22,14.3,14.3,29.8,7.0,12.43,0.2
201004DA10044,2022-05-19,3,2,5,1,53.761059,2,Preston,-2.701072,1,1,Lancashire,1,2,30,2024-12-10T13:15:00.000+01:00,1,2,2022-05-19,16.166666666666668,16.5,16.3,10.0,22.42,0.0
3bc95cf8-f1a6-4c43-badb-a1cc8c45611e,2022-05-08,6,3,6,1,50.825442,1,Gosport,-1.174357,1,1,Hampshire,2,2,30,2024-12-10T01:15:00.000+01:00,1,2,2022-05-08,15.15,14.0,21.5,10.5,24.92,0.0
20093102C0037,2021-01-03,6,2,1,1,52.933568,2,Nottingham,-1.204887,1,2,Nottinghamshire,2,4,30,2024-12-10T07:48:00.000+01:00,1,2,2021-01-03,7.75,4.4,21.2,2.2,2.46,0.6
201037G028899,2022-02-27,6,3,6,1,52.009814,2,Babergh,0.985083,2,2,Suffolk,2,2,60,2024-12-10T14:00:00.000+01:00,0,2,2022-02-27,10.766666666666667,7.7,25.1,2.4,11.71,0.0
6a118775-58ca-4aa0-b357-4fd152421939,2022-06-07,1,2,1,1,54.990195,2,Newcastle upon Tyne,-1.656289,2,2,Northumbria,1,5,30,2024-12-10T14:30:00.000+01:00,1,2,2022-06-07,17.183333333333334,13.9,13.0,7.8,16.01,0.0
64604e45-ff89-4620-bfaf-7d51f3268565,2021-02-11,3,3,6,1,51.403123,2,Dartford,0.287386,1,2,Kent,4,2,30,2024-12-10T08:10:00.000+01:00,0,4,2021-02-11,9.783333333333333,-1.1,18.4,-7.9,8.31,0.1
6cf3f8db-f93a-460d-bdd8-511b9bdb6d7a,2022-06-14,1,3,6,2,51.354614,2,Bath and North East Somerset,-2.611454,1,2,Avon and Somerset,1,2,60,2024-12-10T20:41:00.000+01:00,0,2,2022-06-14,16.566666666666666,20.0,11.2,7.8,27.87,0.0
8a405d5f-920c-4301-900f-44bc44814cb8,2021-09-10,4,3,6,1,55.006773,2,Newcastle upon Tyne,-1.671782,3,2,Northumbria,1,5,70,2024-12-10T07:15:00.000+01:00,0,2,2021-09-10,13.1,20.9,11.9,13.6,10.67,5.9
201001XD80397,2022-06-05,6,2,3,1,51.50319,1,Ealing,-0.380233,1,2,Metropolitan Police,1,2,30,2024-12-10T22:00:00.000+01:00,1,2,2022-06-05,16.416666666666668,16.1,19.1,11.1,9.35,9.4
200922C901108,2021-02-20,5,3,6,1,52.301106,2,Malvern Hills,-2.407362,1,1,West Mercia,1,2,40,2024-12-10T16:45:00.000+01:00,0,2,2021-02-20,10.283333333333333,11.9,35.7,9.5,2.01,9.6
97bdbf6b-81c1-4a6b-977d-958ca507613f,2022-05-26,3,3,6,1,53.808845,2,Leeds,-1.607255,1,2,West Yorkshire,1,2,30,2024-12-10T11:30:00.000+01:00,1,4,2022-05-26,16.5,16.4,35.4,10.2,14.5,1.5
201014C152310,2022-12-14,2,2,1,1,53.39733,2,Rotherham,-1.354183,1,2,South Yorkshire,2,5,70,2024-12-10T08:12:00.000+01:00,0,2,2022-12-14,7.55,1.3,21.3,-3.8,3.26,0.0
201001TA00078,2022-05-04,2,2,3,2,51.595057,2,Havering,0.220925,1,1,Metropolitan Police,1,5,50,2024-12-10T15:32:00.000+01:00,1,4,2022-05-04,15.033333333333333,16.6,19.8,8.0,14.32,9.4
200911SK31829,2021-12-04,5,2,5,1,54.65002,0,County Durham,-1.473033,1,2,Durham,1,2,60,2024-12-10T19:45:00.000+01:00,0,2,2021-12-04,7.55,5.5,27.4,2.0,2.29,6.1
d2771189-6875-4ce0-8813-26e3a59ffdfc,2021-02-18,3,3,6,1,51.614026,2,Neath Port Talbot,-3.75393,1,1,South Wales,2,2,30,2024-12-10T11:20:00.000+01:00,0,2,2021-02-18,10.216666666666667,9.2,29.3,5.3,7.3,7.4
cb512b7b-0411-430a-ae9c-af62d73c5e8f,2022-11-14,7,2,3,1,51.014224,1,Mid Sussex,-0.142704,1,2,Sussex,1,2,30,2024-12-10T16:27:00.000+01:00,0,2,2022-11-14,8.983333333333333,15.6,17.1,8.8,4.92,0.3
2010400D01518,2022-05-19,3,2,4,1,52.013238,2,Central Bedfordshire,-0.629416,1,2,Bedfordshire,1,2,30,2024-12-10T20:10:00.000+01:00,0,2,2022-05-19,15.883333333333333,18.9,16.3,11.1,22.11,0.5
201004BB10017,2022-02-09,2,2,3,1,54.062577,2,Lancaster,-2.871458,1,2,Lancashire,1,2,30,2024-12-10T07:45:00.000+01:00,1,2,2022-02-09,9.4,8.4,27.8,5.6,6.08,3.7
200901XH30351,2021-05-19,2,3,6,1,51.526207,2,Hillingdon,-0.48076,1,1,Metropolitan Police,1,2,30,2024-12-10T14:10:00.000+01:00,1,2,2021-05-19,15.833333333333334,15.1,19.2,8.0,19.93,8.4
606dd17e-72c3-4cc6-ae03-6b17ef28b588,2021-04-17,5,2,1,1,51.099962,1,Crawley,-0.213972,2,1,Sussex,2,4,40,2024-12-10T00:55:00.000+01:00,1,2,2021-04-17,13.983333333333333,11.2,16.6,0.5,23.02,0.0
200945SP46810,2021-11-19,4,2,3,1,51.425643,2,Spelthorne,-0.451014,2,2,Surrey,1,2,30,2024-12-10T08:37:00.000+01:00,1,2,2021-11-19,8.666666666666666,12.4,16.2,10.6,2.73,0.0
16ba34b0-cb82-4280-8cc3-fa1797ec01ae,2022-10-17,7,3,6,1,50.833759,1,Portsmouth,-1.050096,1,1,Hampshire,1,5,70,2024-12-10T02:25:00.000+01:00,0,2,2022-10-17,10.616666666666667,17.4,24.1,11.9,7.96,5.3
0a196135-8b89-4223-be4e-20afef8c6bff,2022-05-06,4,2,2,2,50.965302,2,Chichester,-0.563788,1,1,Sussex,1,2,30,2024-12-10T15:25:00.000+01:00,0,1,2022-05-06,15.066666666666666,19.2,17.2,8.0,23.49,0.0
20094100K0097,2021-02-24,2,2,4,1,51.706491,2,Broxbourne,-0.06976,1,3,Hertfordshire,2,2,30,2024-12-10T11:15:00.000+01:00,0,2,2021-02-24,10.583333333333334,14.0,27.0,10.8,6.33,0.1
201005EE05996,2022-10-18,1,3,6,1,53.423524,2,Liverpool,-2.891592,1,1,Merseyside,1,2,30,2024-12-10T15:00:00.000+01:00,1,2,2022-10-18,10.416666666666666,15.1,20.9,5.5,9.51,0.0
2a4e0c79-52f6-4ead-acf9-769113d58906,2021-02-24,2,2,3,1,50.756418,2,New Forest,-1.70934,2,2,Hampshire,1,2,30,2024-12-10T10:40:00.000+01:00,0,2,2021-02-24,10.65,11.7,33.8,10.7,5.32,0.5
c249426d-57a7-4cbd-b6fa-b131016693dc,2021-12-18,5,3,6,1,53.72428,2,Leeds,-1.43148,4,5,West Yorkshire,2,5,70,2024-12-10T08:57:00.000+01:00,0,1,2021-12-18,7.433333333333334,6.2,6.3,4.0,1.04,0.0
201014C085610,2022-07-16,5,2,6,1,53.380329,2,Rotherham,-1.335648,1,1,South Yorkshire,2,2,60,2024-12-10T17:50:00.000+01:00,0,4,2022-07-16,16.466666666666665,24.7,14.2,11.3,28.07,0.0
1b13720d-098c-4218-bde6-7663f9e449be,2022-10-19,2,3,6,1,53.728464,0,Wakefield,-1.289247,1,1,West Yorkshire,1,5,70,2024-12-10T05:48:00.000+01:00,0,4,2022-10-19,10.316666666666666,14.3,27.7,7.3,5.01,0.0
200997QC00407,2021-07-04,6,1,5,2,55.67397,1,South Lanarkshire,-3.775799,1,1,Strathclyde,1,2,30,2024-12-10T22:10:00.000+01:00,0,2,2021-07-04,17.35,19.1,13.7,12.6,15.91,4.7
200901LX50710,2021-08-06,4,2,2,1,51.468547,1,Lambeth,-0.125319,1,2,Metropolitan Police,2,2,30,2024-12-10T22:15:00.000+01:00,1,2,2021-08-06,15.133333333333333,20.8,28.8,13.9,18.18,8.1
fb9c10f0-7d60-47e1-9afc-ff13853090c0,2022-07-14,3,2,3,2,54.787004,2,Eden,-2.345338,1,1,Cumbria,2,2,60,2024-12-10T16:46:00.000+01:00,0,2,2022-07-14,16.8,14.6,22.8,9.9,21.67,0.9
201030B000203,2022-06-25,5,3,6,1,53.357368,2,High Peak,-2.001169,1,2,Derbyshire,1,2,40,2024-12-10T17:10:00.000+01:00,0,2,2022-06-25,16.983333333333334,17.4,28.3,10.7,26.33,0.7
200963BC10309,2021-06-10,3,2,3,2,52.415785,2,Ceredigion,-4.083648,1,1,Dyfed-Powys,2,3,30,2024-12-10T13:00:00.000+01:00,1,3,2021-06-10,16.7,19.8,20.3,14.8,14.08,2.9
3491c5cc-2cd4-4479-96c2-702dca0bb5e7,2022-11-01,1,2,1,1,50.898195,0,Eastleigh,-1.313425,2,2,Hampshire,1,5,70,2024-12-10T21:40:00.000+01:00,0,2,2022-11-01,9.716666666666667,14.0,45.1,10.5,4.39,10.1
200920H058802,2021-10-09,5,2,1,1,52.595517,2,Walsall,-2.014583,1,2,West Midlands,1,4,30,2024-12-10T08:25:00.000+01:00,1,2,2021-10-09,11.05,16.2,8.6,12.1,4.13,1.3
eb38ba75-b6d7-43b1-b665-9cff9675a981,2021-08-23,7,2,6,1,50.839014,2,Wealden,0.342778,1,2,Sussex,1,2,60,2024-12-10T09:59:00.000+01:00,0,2,2021-08-23,14.083333333333334,21.7,19.6,14.4,18.16,0.0
"2010160D01791,2022-05-15,6,3,6,2,53.752262,2,""Kingston upon Hull, City of"",-0.360953,1,2,Humberside,1,2,30,2024-12-10T10:08:00.000+01:00,1,3,2022-05-15,15.95,15.8,24.9,10.8,13.15,2.3"
201001EO40511,2022-09-02,4,2,3,1,51.554979,2,Islington,-0.098109,1,2,Metropolitan Police,1,2,30,2024-12-10T11:30:00.000+01:00,1,2,2022-09-02,13.516666666666667,24.2,14.7,14.9,11.6,0.4
200906N012488,2021-03-10,2,1,2,1,53.601222,2,Bury,-2.257768,1,2,Greater Manchester,1,2,30,2024-12-10T07:50:00.000+01:00,1,2,2021-03-10,11.483333333333333,10.4,34.7,4.5,2.04,22.3
8bcc9032-5891-488b-a6bd-b39ae0117a2a,2022-07-23,5,1,2,1,54.965231,2,Gateshead,-1.60324,1,2,Northumbria,1,5,30,2024-12-10T13:15:00.000+01:00,1,2,2022-07-23,16.416666666666668,21.2,24.1,13.4,14.94,1.0
dd0d5dcf-29f7-4004-aef4-5c7a2999a720,2021-07-30,4,3,6,1,52.656461,2,Hinckley and Bosworth,-1.536204,3,2,Leicestershire,1,2,60,2024-12-10T17:30:00.000+01:00,0,2,2021-07-30,15.666666666666666,17.5,25.2,12.9,7.02,22.7
201001FH10150,2022-03-25,4,2,4,1,51.512094,1,Hammersmith and Fulham,-0.224992,1,2,Metropolitan Police,2,2,30,2024-12-10T01:45:00.000+01:00,1,2,2022-03-25,12.5,16.3,16.2,2.0,17.28,0.0
20093102B1195,2021-06-06,6,3,6,1,53.307831,2,Bassetlaw,-1.120208,1,3,Nottinghamshire,1,2,30,2024-12-10T19:32:00.000+01:00,1,2,2021-06-06,16.8,17.5,8.1,11.9,9.14,3.1
dad8d646-970c-4b70-b274-30c5e37091ac,2021-11-27,5,1,2,1,54.982759,1,Newcastle upon Tyne,-1.604474,1,2,Northumbria,1,2,30,2024-12-10T19:26:00.000+01:00,1,2,2021-11-27,7.75,4.0,53.7,0.2,2.67,14.0
5c7c5d2b-a69b-462f-bd6c-ed520c19aaab,2021-05-24,7,2,2,1,53.01609,2,Stoke-on-Trent,-2.184655,1,1,Staffordshire,1,2,30,2024-12-10T11:30:00.000+01:00,1,2,2021-05-24,16.283333333333335,10.9,17.9,5.0,12.41,4.7
cc6a9045-6051-4c3c-bab7-b8ed5a353fe6,2021-11-16,1,2,3,1,52.96766,2,Stoke-on-Trent,-2.169261,3,3,Staffordshire,2,2,30,2024-12-10T12:35:00.000+01:00,1,2,2021-11-16,8.633333333333333,11.0,16.6,8.8,1.43,0.6
"d6143a19-49f5-4fb0-bde1-6fd2233a8595,2021-11-30,1,2,4,1,51.425635,1,""Bristol, City of"",-2.579032,1,2,Avon and Somerset,1,2,30,2024-12-10T17:10:00.000+01:00,1,2,2021-11-30,8.216666666666667,10.7,34.1,6.8,1.57,2.2"
77614893-33a5-4013-a342-aba7843dd044,2022-12-11,6,2,6,2,53.099342,0,Cheshire East,-2.342128,1,2,Cheshire,2,5,70,2024-12-10T06:05:00.000+01:00,0,2,2022-12-11,7.65,1.9,8.0,-3.5,1.79,0.1
3c393d0c-b30b-4b53-865b-381684f24021,2022-09-08,3,2,2,1,50.757467,2,Isle of Wight,-1.299891,3,2,Hampshire,2,2,30,2024-12-10T08:00:00.000+01:00,1,2,2022-09-08,13.1,16.9,30.9,14.2,8.27,7.2
201043N102060,2022-06-15,2,2,3,1,51.803384,2,Aylesbury Vale,-0.803454,1,2,Thames Valley,1,2,30,2024-12-10T11:15:00.000+01:00,1,2,2022-06-15,16.666666666666668,24.0,12.3,9.6,28.18,0.0
507b33bb-77e7-4fcd-8f63-e1d5bc4ef260,2022-03-21,7,2,5,1,52.256848,2,South Cambridgeshire,0.024528,1,2,Cambridgeshire,1,5,70,2024-12-10T13:50:00.000+01:00,0,2,2022-03-21,12.25,14.4,12.1,-0.7,14.93,0.0
20093102B2005,2021-08-16,7,2,1,1,53.094518,2,Newark and Sherwood,-0.783771,1,2,Nottinghamshire,1,4,60,2024-12-10T11:02:00.000+01:00,0,2,2021-08-16,14.7,18.4,25.3,11.9,13.64,0.5
201005EE03281,2022-05-15,6,1,3,1,53.407113,2,Liverpool,-2.956236,1,2,Merseyside,1,5,30,2024-12-10T16:50:00.000+01:00,1,4,2022-05-15,15.883333333333333,20.7,29.9,9.9,19.93,0.6
e8a4556b-7273-4fcc-b90b-5b8c8888d22a,2021-02-28,6,2,3,1,53.045373,2,Stoke-on-Trent,-2.198354,1,2,Staffordshire,1,2,30,2024-12-10T12:30:00.000+01:00,1,2,2021-02-28,10.8,10.2,11.7,-0.2,10.63,0.0
201054EP37110,2022-10-18,1,2,1,1,51.44783,2,Wiltshire,-2.150056,1,2,Wiltshire,1,2,60,2024-12-10T16:35:00.000+01:00,1,2,2022-10-18,10.533333333333333,17.1,20.5,6.0,9.82,0.0
3f6e943c-3083-42f3-9ed9-0409e8fb744a,2022-04-30,5,2,1,1,51.476157,2,North Somerset,-2.711856,1,2,Avon and Somerset,1,4,60,2024-12-10T08:40:00.000+01:00,0,1,2022-04-30,14.8,14.0,12.8,2.3,19.56,0.0
0a3ab989-487a-4cd7-99dc-a40896a9c9fe,2022-12-31,5,2,3,1,51.217396,2,Tonbridge and Malling,0.283321,1,1,Kent,1,2,40,2024-12-10T11:20:00.000+01:00,1,2,2022-12-31,7.966666666666667,13.2,37.1,9.9,0.82,20.7
d99797a0-0427-45fc-b0ce-9728f4cf0bc3,2022-12-15,3,3,6,3,51.23694,2,Maidstone,0.676563,1,1,Kent,1,5,70,2024-12-10T08:08:00.000+01:00,0,2,2022-12-15,7.9,-1.7,15.7,-4.7,4.39,0.0
200930A000095,2021-03-01,7,2,4,1,53.021493,2,Amber Valley,-1.48325,1,2,Derbyshire,1,3,30,2024-12-10T16:30:00.000+01:00,1,2,2021-03-01,10.866666666666667,5.5,13.8,1.3,5.68,0.0
55ad621c-ec4c-4e0b-abe2-37d60b9b65b9,2021-10-24,6,3,6,1,51.430166,2,Dartford,0.316216,4,6,Kent,2,5,70,2024-12-10T14:02:00.000+01:00,0,2,2021-10-24,10.15,14.2,20.5,9.2,8.06,0.0
201014K046010,2022-02-13,6,2,6,1,53.471816,0,Sheffield,-1.456252,2,1,South Yorkshire,2,5,50,2024-12-10T06:20:00.000+01:00,0,2,2022-02-13,9.733333333333333,8.8,33.9,6.7,1.66,4.9
200945EL44361,2021-10-02,5,3,6,1,51.314673,2,Mole Valley,-0.333071,1,2,Surrey,1,5,70,2024-12-10T13:10:00.000+01:00,0,2,2021-10-02,11.55,17.1,39.4,7.6,1.89,22.5
200906L011893,2021-03-08,7,2,3,1,53.507951,2,Wigan,-2.651502,5,2,Greater Manchester,3,2,30,2024-12-10T13:05:00.000+01:00,1,2,2021-03-08,11.35,7.5,22.4,1.0,4.11,1.4
60094367-a6a9-4a3a-a42e-03980361ea2d,2021-12-05,6,3,6,1,52.783732,2,Stafford,-2.087593,1,2,Staffordshire,2,2,30,2024-12-10T10:52:00.000+01:00,1,2,2021-12-05,7.85,5.3,35.1,0.8,1.35,1.9
a05dd367-ebcc-4b99-8227-241a212bf554,2022-12-08,3,3,6,1,52.986035,1,Newcastle-under-Lyme,-2.250218,1,1,Staffordshire,2,5,70,2024-12-10T18:55:00.000+01:00,0,2,2022-12-08,7.733333333333333,0.7,10.0,-4.1,3.69,0.0
201001RY10304,2022-07-12,1,3,6,1,51.466577,2,Bexley,0.185739,1,2,Metropolitan Police,1,2,30,2024-12-10T17:50:00.000+01:00,1,2,2022-07-12,16.283333333333335,29.8,19.2,17.9,17.11,0.0
e2bbbccf-f17d-4b45-a4c6-67eb1c2d2abf,2021-02-04,3,2,2,1,53.196709,2,Vale Royal,-2.46969,1,2,Cheshire,1,2,60,2024-12-10T08:29:00.000+01:00,0,2,2021-02-04,9.2,7.9,22.1,3.9,4.5,3.6
201001LX50944,2022-10-08,5,1,2,1,51.481831,2,Lambeth,-0.112532,1,2,Metropolitan Police,1,2,30,2024-12-10T17:30:00.000+01:00,1,2,2022-10-08,11.166666666666666,16.2,13.1,7.1,11.96,0.0
200930C000320,2021-07-06,1,3,6,1,53.232731,2,Chesterfield,-1.422432,2,2,Derbyshire,2,5,70,2024-12-10T18:25:00.000+01:00,1,2,2021-07-06,16.766666666666666,17.2,31.0,12.7,15.75,12.9
200950CB2Q005,2021-05-23,6,2,6,1,51.029593,2,North Devon,-4.199707,1,2,Devon and Cornwall,1,2,60,2024-12-10T17:19:00.000+01:00,0,2,2021-05-23,15.933333333333334,11.0,38.4,7.2,6.58,12.5
9d4fce67-f8e0-43ff-bfe5-0d585c3eca74,2022-12-07,2,3,6,1,53.017725,2,Staffordshire Moorlands,-2.092538,1,1,Staffordshire,4,2,60,2024-12-10T10:55:00.000+01:00,0,2,2022-12-07,7.75,0.6,13.0,-1.9,3.44,0.0
6e7fcfd5-f924-4e3a-8c76-a0254c641cbe,2021-10-03,6,2,4,1,51.124129,1,Sedgemoor,-3.014657,1,2,Avon and Somerset,2,2,30,2024-12-10T21:20:00.000+01:00,1,2,2021-10-03,11.483333333333333,14.9,29.8,9.1,10.41,2.2
200906G020384,2021-09-07,1,2,3,3,53.47411,2,Tameside,-2.071079,6,2,Greater Manchester,1,5,30,2024-12-10T15:06:00.000+01:00,1,2,2021-09-07,13.25,25.6,15.3,15.3,17.96,0.0
200901RY10465,2021-11-10,2,2,1,1,51.494575,1,Bexley,0.135357,2,2,Metropolitan Police,2,5,30,2024-12-10T19:05:00.000+01:00,1,2,2021-11-10,9.133333333333333,13.4,10.4,9.6,1.84,0.6
200901FH10491,2021-08-24,1,1,1,1,51.504962,2,Hammersmith and Fulham,-0.217199,1,2,Metropolitan Police,1,4,30,2024-12-10T15:30:00.000+01:00,1,2,2021-08-24,14.05,21.4,22.5,12.3,15.19,0.2
201006P033488,2022-07-01,4,3,6,1,53.628015,1,Rochdale,-2.146791,1,2,Greater Manchester,2,3,30,2024-12-10T22:00:00.000+01:00,1,2,2022-07-01,16.966666666666665,15.9,22.5,10.9,13.66,11.0
200901ZD31028,2021-12-20,7,3,6,2,51.374587,1,Croydon,-0.092808,1,1,Metropolitan Police,4,2,30,2024-12-10T17:48:00.000+01:00,1,2,2021-12-20,7.85,6.8,13.5,3.7,2.17,0.0
201001YR90179,2022-03-13,6,3,6,1,51.57504,2,Haringey,-0.098571,1,1,Metropolitan Police,1,2,30,2024-12-10T16:00:00.000+01:00,1,2,2022-03-13,11.7,11.6,24.6,5.3,6.0,1.8
47aa2159-7d78-4144-911b-a86adf1138dd,2022-05-17,1,2,4,1,51.197993,2,Sevenoaks,0.064355,1,1,Kent,1,2,30,2024-12-10T20:30:00.000+01:00,0,2,2022-05-17,15.666666666666666,22.7,19.3,10.5,25.28,0.1
200991NP10019,2021-08-23,7,3,6,1,57.165531,0,Highland,-5.333826,2,1,Northern,2,2,60,2024-12-10T20:28:00.000+01:00,0,4,2021-08-23,14.616666666666667,20.2,8.5,11.5,16.08,0.0
200937B042766,2021-07-17,5,3,6,1,52.344792,2,Forest Heath,0.553295,1,3,Suffolk,2,2,60,2024-12-10T18:00:00.000+01:00,0,3,2021-07-17,16.216666666666665,25.3,8.9,11.8,27.91,0.0
201005EE03805,2022-06-15,2,3,6,2,53.407692,2,Liverpool,-2.904951,1,3,Merseyside,1,5,30,2024-12-10T17:00:00.000+01:00,1,2,2022-06-15,16.983333333333334,18.7,15.2,7.6,16.22,0.0
8f3b6232-603b-4de8-b121-c8fb7c453d1e,2021-03-12,4,3,6,1,53.28845,2,Conwy,-3.575113,1,1,North Wales,1,5,70,2024-12-10T10:30:00.000+01:00,0,2,2021-03-12,11.633333333333333,7.8,36.6,4.3,10.68,8.1
201001CW10057,2022-01-20,3,2,3,2,51.497865,1,Westminster,-0.148033,1,2,Metropolitan Police,1,2,30,2024-12-10T18:15:00.000+01:00,1,2,2022-01-20,8.566666666666666,5.1,16.0,-1.0,5.01,0.0
f6c07e03-34f2-4cbf-8cb3-23e9984b77d9,2021-03-07,6,3,6,1,52.27037,0,East Cambridgeshire,0.445379,2,1,Cambridgeshire,1,2,60,2024-12-10T03:43:00.000+01:00,0,2,2021-03-07,11.316666666666666,5.8,8.5,-0.2,9.98,0.0
201001KF60236,2022-04-05,1,2,3,1,51.515671,2,Newham,0.056925,1,2,Metropolitan Police,1,2,30,2024-12-10T14:10:00.000+01:00,1,2,2022-04-05,13.233333333333333,14.1,25.3,8.3,9.86,0.5
200997KC05209,2021-09-18,5,2,3,1,55.955759,2,Inverclyde,-4.810781,1,2,Strathclyde,1,2,30,2024-12-10T15:45:00.000+01:00,1,1,2021-09-18,12.533333333333333,17.9,8.7,9.1,9.96,1.3
98194677-2d2f-4c20-a2c8-1114a5c1537d,2022-05-16,7,3,6,1,51.080006,2,South Somerset,-2.68977,1,1,Avon and Somerset,2,2,60,2024-12-10T18:00:00.000+01:00,0,1,2022-05-16,15.6,18.0,30.4,11.3,16.67,0.9
20094100B9498,2021-12-10,4,1,1,1,51.760461,2,Welwyn Hatfield,-0.242654,2,4,Hertfordshire,1,4,30,2024-12-10T09:00:00.000+01:00,1,2,2021-12-10,7.9,7.1,32.3,2.4,3.63,4.0
200943W230129,2021-12-23,3,2,3,1,51.424393,1,Wokingham,-0.859406,1,1,Thames Valley,2,2,40,2024-12-10T22:25:00.000+01:00,1,4,2021-12-23,7.833333333333333,10.7,22.8,3.5,1.57,0.0
"6fe0bd7d-64f7-44e7-b024-677b9a34cfda,2021-10-24,6,2,3,1,51.6037,1,""Rhondda, Cynon, Taff"",-3.351798,4,2,South Wales,1,2,30,2024-12-10T00:45:00.000+01:00,1,1,2021-10-24,10.133333333333333,14.0,23.4,11.5,2.94,3.8"
fbc69920-464d-4803-b0d8-09f6da083f16,2022-02-03,3,3,6,1,54.876468,0,Sunderland,-1.391846,4,3,Northumbria,2,2,60,2024-12-10T16:54:00.000+01:00,0,2,2022-02-03,8.916666666666666,9.8,38.1,6.8,3.66,0.7
201050JG3G012,2022-07-02,5,2,3,2,50.549472,2,Teignbridge,-3.505629,1,1,Devon and Cornwall,1,2,30,2024-12-10T08:40:00.000+01:00,1,2,2022-07-02,16.383333333333333,17.7,26.3,12.0,15.53,1.7
20094100G0173,2021-04-08,3,2,6,3,51.881246,2,North Hertfordshire,-0.268314,2,3,Hertfordshire,2,2,60,2024-12-10T08:35:00.000+01:00,0,2,2021-04-08,13.45,10.8,26.9,1.2,12.33,0.0
201043P027090,2022-09-01,3,2,4,1,51.804916,2,West Oxfordshire,-1.371676,1,2,Thames Valley,1,2,60,2024-12-10T17:10:00.000+01:00,0,2,2022-09-01,13.583333333333334,23.2,21.8,14.2,12.26,0.3
8e93e4e1-e811-486b-abe0-23c64d7e2459,2022-07-08,4,2,3,1,51.178383,2,East Hampshire,-0.843169,1,2,Hampshire,1,2,60,2024-12-10T20:52:00.000+01:00,0,2,2022-07-08,16.35,25.8,12.9,12.2,27.96,0.0
200901PY20468,2021-06-23,2,2,3,1,51.411751,2,Bromley,-0.066814,2,2,Metropolitan Police,1,2,30,2024-12-10T19:20:00.000+01:00,1,2,2021-06-23,16.616666666666667,19.0,12.9,6.7,26.05,0.0
201005EE05626,2022-10-02,6,2,2,1,53.397702,1,Liverpool,-2.963996,1,2,Merseyside,2,2,30,2024-12-10T05:00:00.000+01:00,1,4,2022-10-02,11.516666666666667,15.1,25.2,9.0,10.59,0.6
200920K027801,2021-04-16,4,1,3,1,52.535014,2,Sandwell,-1.984782,1,2,West Midlands,2,3,30,2024-12-10T17:40:00.000+01:00,1,2,2021-04-16,14.016666666666667,8.8,10.5,-2.1,15.84,0.0
200997QB04305,2021-05-14,4,2,1,1,55.779792,2,South Lanarkshire,-4.044525,1,2,Strathclyde,1,4,30,2024-12-10T12:30:00.000+01:00,1,2,2021-05-14,16.233333333333334,12.6,13.1,6.0,13.32,0.2
200920F068701,2021-04-11,6,2,2,1,52.484277,2,Birmingham,-1.911318,2,2,West Midlands,1,2,30,2024-12-10T08:16:00.000+01:00,1,2,2021-04-11,13.683333333333334,6.8,14.8,-0.8,18.5,0.8
200997GA00805,2021-05-06,3,3,6,1,55.852209,2,Glasgow City,-4.266253,1,1,Strathclyde,2,5,30,2024-12-10T17:20:00.000+01:00,1,2,2021-05-06,15.733333333333333,9.6,17.2,0.5,9.09,4.9
7be4d02a-30a4-439e-bd96-532bbc52a821,2021-05-14,4,3,6,1,53.076918,2,Stoke-on-Trent,-2.202828,1,1,Staffordshire,2,2,30,2024-12-10T18:20:00.000+01:00,1,2,2021-05-14,15.8,12.0,15.8,4.8,15.34,0.8
201005DD07008,2022-11-28,7,3,6,1,53.442307,1,St. Helens,-2.587114,1,2,Merseyside,4,5,70,2024-12-10T01:55:00.000+01:00,0,4,2022-11-28,8.0,8.8,13.9,2.0,3.5,0.0
201020T039250,2022-09-24,5,2,3,1,52.483292,1,Birmingham,-1.831655,2,2,West Midlands,2,2,30,2024-12-10T20:30:00.000+01:00,1,2,2022-09-24,12.083333333333334,15.0,16.5,8.1,11.51,1.8
200945WA44452,2021-09-30,3,2,2,1,51.087877,2,Waverley,-0.726772,1,2,Surrey,1,2,30,2024-12-10T08:50:00.000+01:00,1,2,2021-09-30,11.683333333333334,15.0,35.1,6.8,3.42,4.3
