AccidentIndex,Accident Date,Day_of_Week,Junction_Control,Junction_Detail,Accident_Severity,Latitude,Light_Conditions,Local_Authority_(District),Longitude,Number_of_Casualties,Number_of_Vehicles,Police_Force,Road_Surface_Conditions,Road_Type,Speed_limit,Time,Urban_or_Rural_Area,Vehicle_Type
200914A091109,2021-05-19,2,2,3,1,53.539188,2,Doncaster,-1.180607,3,3,South Yorkshire,2,2,40,2024-12-10T13:20:00.000+01:00,1,2
200901CP00264,2021-09-08,2,3,6,3,51.513656,2,City of London,-0.111938,1,2,City of London,1,2,30,2024-12-10T08:45:00.000+01:00,1,2
201043N119110,2022-11-18,4,2,1,1,51.829036,2,Aylesbury Vale,-0.814819,1,1,Thames Valley,1,4,30,2024-12-10T10:40:00.000+01:00,1,2
200914C024309,2021-02-16,1,2,3,1,53.472792,1,Rotherham,-1.346107,1,2,South Yorkshire,1,2,30,2024-12-10T20:55:00.000+01:00,1,2
b681ac45-13cb-4032-be83-93c3407995fb,2021-10-12,1,2,3,1,52.55256,0,Fenland,-0.048914,1,1,Cambridgeshire,1,2,60,2024-12-10T06:00:00.000+01:00,0,2
201001CW10215,2022-02-11,4,3,6,1,51.521553,1,Camden,-0.127756,1,1,Metropolitan Police,1,3,30,2024-12-10T21:00:00.000+01:00,1,2
0f150b12-f2eb-49c7-b005-5bb5bdfd64f2,2021-11-18,3,3,6,1,53.775233,2,Leeds,-1.581925,1,2,West Yorkshire,2,5,70,2024-12-10T10:20:00.000+01:00,1,3
201030D000806,2022-08-28,6,2,3,1,52.763513,2,South Derbyshire,-1.606055,1,2,Derbyshire,1,2,60,2024-12-10T14:30:00.000+01:00,0,2
201004DF10043,2022-06-02,3,3,6,1,53.766755,2,Preston,-2.679776,1,2,Lancashire,1,2,30,2024-12-10T17:00:00.000+01:00,1,2
201011SL09400,2022-04-19,1,3,6,1,54.657123,2,County Durham,-1.589972,2,2,Durham,1,2,60,2024-12-10T12:43:00.000+01:00,0,2
201001VW40335,2022-09-18,6,1,3,1,51.415833,1,Merton,-0.187161,1,2,Metropolitan Police,1,2,30,2024-12-10T22:43:00.000+01:00,1,2
200905BB33787,2021-07-21,2,2,2,1,53.659518,2,Sefton,-2.978888,1,2,Merseyside,1,2,30,2024-12-10T18:30:00.000+01:00,1,2
d90a0a9d-ca5e-451b-8293-d26d786fcff9,2021-11-25,3,2,2,2,56.115553,1,Stirling,-3.938441,1,1,Central,2,2,30,2024-12-10T18:50:00.000+01:00,1,4
200901RG40354,2021-03-16,1,2,3,1,51.452179,2,Greenwich,0.05191,1,2,Metropolitan Police,1,2,30,2024-12-10T16:20:00.000+01:00,1,2
228b9ab1-5107-4a59-8fc4-d496b732b622,2022-04-23,5,3,6,1,52.103403,2,South Cambridgeshire,0.168414,1,2,Cambridgeshire,1,2,50,2024-12-10T10:50:00.000+01:00,0,2
56ca9005-0722-4508-8cae-b9ee6c102145,2021-06-25,4,2,3,1,53.685009,2,Calderdale,-1.79692,1,2,West Yorkshire,1,2,30,2024-12-10T20:13:00.000+01:00,1,2
20094100K0412,2021-08-26,3,2,4,1,51.763659,2,Broxbourne,-0.009063,1,1,Hertfordshire,2,5,40,2024-12-10T08:03:00.000+01:00,1,2
f5db7f27-c245-48b3-93c0-ea48fab4a097,2021-11-21,6,2,1,1,50.867743,1,Brighton and Hove,-0.155497,1,2,Sussex,2,4,30,2024-12-10T18:08:00.000+01:00,0,2
200963CP05609,2021-03-01,7,3,6,1,51.693822,2,Pembrokeshire,-4.852587,1,2,Dyfed-Powys,1,2,60,2024-12-10T12:10:00.000+01:00,0,2
201001WW50619,2022-08-09,1,2,3,1,51.427062,2,Wandsworth,-0.169023,1,1,Metropolitan Police,1,2,30,2024-12-10T17:25:00.000+01:00,1,4
a08172f9-0865-4494-b2ae-73f09645cd2a,2021-12-21,1,3,6,1,55.753221,0,Scottish Borders,-2.143356,1,1,Lothian and Borders,4,2,60,2024-12-10T07:00:00.000+01:00,0,2
5edebb13-b981-48ed-a1d0-6711688adeb5,2022-04-12,1,2,2,1,53.80345,2,Bradford,-1.783138,1,2,West Yorkshire,1,2,30,2024-12-10T17:45:00.000+01:00,1,2
200901TB00116,2021-07-03,5,2,3,2,51.539142,1,Ealing,-0.385446,1,1,Metropolitan Police,1,5,30,2024-12-10T21:57:00.000+01:00,1,1
200954DC28509,2021-07-22,3,2,6,1,51.554559,2,Swindon,-1.790392,1,2,Wiltshire,1,2,30,2024-12-10T14:10:00.000+01:00,1,3
7bb940bb-0662-4c33-9cbe-3d522559461a,2022-07-02,5,2,6,1,53.888618,2,York,-0.986332,1,1,North Yorkshire,1,2,60,2024-12-10T18:27:00.000+01:00,0,2
200943N207089,2021-08-06,4,3,6,2,51.610577,0,Wycombe,-0.724333,1,1,Thames Valley,2,5,70,2024-12-10T05:53:00.000+01:00,0,2
200914A137509,2021-07-31,5,2,2,1,53.498142,2,Doncaster,-1.283608,1,2,South Yorkshire,1,2,30,2024-12-10T14:10:00.000+01:00,1,2
200920F009503,2021-01-09,5,2,3,1,52.511445,1,Birmingham,-1.939407,1,1,West Midlands,1,2,30,2024-12-10T18:15:00.000+01:00,1,2
200901LX50763,2021-08-30,7,2,3,1,51.478054,2,Lambeth,-0.129394,1,2,Metropolitan Police,1,2,30,2024-12-10T17:47:00.000+01:00,1,2
201037B044804,2022-04-23,5,2,4,1,52.194811,2,Mid Suffolk,0.992348,1,2,Suffolk,1,2,30,2024-12-10T14:18:00.000+01:00,1,2
201011SJ11160,2022-05-09,7,3,6,1,54.596404,1,Darlington,-1.48131,1,1,Durham,1,2,40,2024-12-10T22:15:00.000+01:00,0,2
01c7970d-5d75-4e4e-b085-c5a396e175f9,2022-04-27,2,2,1,1,51.506693,2,Cardiff,-3.310596,1,2,South Wales,1,1,70,2024-12-10T17:45:00.000+01:00,0,2
200906C026286,2021-12-09,3,2,3,1,53.439498,1,Manchester,-2.222615,1,1,Greater Manchester,1,2,30,2024-12-10T19:00:00.000+01:00,1,2
9144ce0a-0343-473a-b7e2-6f433231cfc6,2021-05-09,6,2,6,1,53.084019,2,Cheshire West and Chester,-2.876797,1,2,Cheshire,1,2,30,2024-12-10T12:57:00.000+01:00,0,2
200930D000020,2021-01-14,3,2,1,1,52.867023,2,South Derbyshire,-1.565603,1,4,Derbyshire,2,1,60,2024-12-10T08:40:00.000+01:00,0,2
200930D000797,2021-10-12,1,3,6,1,52.761736,2,South Derbyshire,-1.537309,1,2,Derbyshire,1,5,30,2024-12-10T08:35:00.000+01:00,1,2
76fb261e-ae49-4da0-86c8-da0b734b4100,2022-09-21,2,2,2,1,51.456495,1,"Bristol, City of",-2.593384,1,1,Avon and Somerset,1,3,30,2024-12-10T21:40:00.000+01:00,1,3
176b7464-f5fa-4944-8d35-c9c13a6f5e98,2021-08-21,5,1,2,1,51.132435,2,Tunbridge Wells,0.258686,3,2,Kent,1,2,30,2024-12-10T08:55:00.000+01:00,0,2
201045SP49844,2022-03-12,5,2,2,1,51.436538,2,Spelthorne,-0.500571,1,2,Surrey,2,5,30,2024-12-10T17:40:00.000+01:00,1,2
8626b5d4-a4da-4b77-859d-7e492bcf73e0,2022-04-06,2,3,6,1,53.02335,2,Stoke-on-Trent,-2.132804,1,1,Staffordshire,1,2,30,2024-12-10T11:45:00.000+01:00,1,2
644e3461-1cd7-41b3-93aa-59e03910da63,2022-01-05,2,2,3,1,52.777448,1,Charnwood,-1.196468,1,1,Leicestershire,3,2,30,2024-12-10T17:50:00.000+01:00,1,2
200920D136003,2021-05-30,6,2,2,1,52.482838,1,Birmingham,-1.775111,1,1,West Midlands,1,2,30,2024-12-10T02:15:00.000+01:00,1,2
200922G902012,2021-04-09,4,3,6,1,52.694376,2,Telford and Wrekin,-2.491654,2,1,West Mercia,2,2,30,2024-12-10T23:30:00.000+01:00,0,2
200906A020394,2021-08-24,1,1,2,1,53.502054,2,Manchester,-2.225204,1,2,Greater Manchester,2,2,30,2024-12-10T08:35:00.000+01:00,1,1
201001FH10060,2022-02-12,5,2,1,1,51.473603,2,Hammersmith and Fulham,-0.183719,1,2,Metropolitan Police,1,4,30,2024-12-10T11:53:00.000+01:00,1,2
201042I104404,2022-04-04,7,2,6,1,51.87336,2,Colchester,0.77276,1,1,Essex,1,5,70,2024-12-10T18:39:00.000+01:00,0,2
201014K227910,2022-09-02,4,2,3,1,53.36346,2,Sheffield,-1.447414,1,3,South Yorkshire,1,5,30,2024-12-10T21:25:00.000+01:00,1,2
ca385183-1437-4f34-9221-874667e5a1c9,2022-09-03,5,2,3,1,52.993386,2,Stoke-on-Trent,-2.157592,1,1,Staffordshire,1,2,50,2024-12-10T14:10:00.000+01:00,1,2
201001LX50806,2022-09-08,3,1,2,1,51.485799,2,Lambeth,-0.124468,1,2,Metropolitan Police,1,3,30,2024-12-10T07:10:00.000+01:00,1,2
1bac43bc-eea4-4bfb-a4ec-7351aeac2e5a,2021-08-25,2,3,6,1,52.653385,2,North Warwickshire,-1.554567,1,1,Warwickshire,1,2,60,2024-12-10T19:40:00.000+01:00,0,1
23bf1e9b-73f3-4def-b912-2a1fac4048da,2021-10-22,4,3,6,1,51.007399,2,Taunton Deane,-3.141961,3,4,Avon and Somerset,1,2,40,2024-12-10T14:11:00.000+01:00,1,2
200906B011888,2021-02-26,4,2,3,1,53.446563,2,Manchester,-2.191335,1,1,Greater Manchester,1,2,30,2024-12-10T13:50:00.000+01:00,1,1
200905BB32211,2021-05-05,2,3,6,1,53.595924,1,Sefton,-3.037405,1,2,Merseyside,2,2,30,2024-12-10T00:45:00.000+01:00,1,3
201037B044629,2022-03-21,7,2,1,1,52.232754,1,Mid Suffolk,0.895446,2,1,Suffolk,2,4,60,2024-12-10T02:00:00.000+01:00,0,2
200914K341609,2021-11-30,1,2,6,2,53.405988,1,Sheffield,-1.430617,2,2,South Yorkshire,2,2,30,2024-12-10T21:11:00.000+01:00,1,2
201001CW12307,2022-10-21,4,1,2,1,51.521605,2,Westminster,-0.159466,1,2,Metropolitan Police,1,5,30,2024-12-10T12:50:00.000+01:00,1,2
9103bf2b-d7fb-415d-bafb-ed45f03c4b58,2022-11-09,2,2,3,1,53.069381,1,Stoke-on-Trent,-2.193987,1,2,Staffordshire,2,2,30,2024-12-10T17:15:00.000+01:00,1,2
c21c5266-3458-4ed3-a4e6-86e6014a4767,2022-12-30,4,2,4,1,50.907007,1,Southampton,-1.412144,2,2,Hampshire,2,5,30,2024-12-10T17:15:00.000+01:00,1,1
200906P017622,2021-07-02,4,2,1,1,53.638229,1,Rochdale,-2.171631,3,2,Greater Manchester,1,4,30,2024-12-10T22:50:00.000+01:00,1,2
63a2fd7e-0a58-473f-8e4e-04f4a3a02cd0,2022-06-22,2,3,6,1,51.440132,2,Swale,0.768734,1,1,Kent,1,2,30,2024-12-10T15:36:00.000+01:00,1,2
200905BB30913,2021-02-19,4,3,6,1,53.650467,2,Sefton,-3.018621,1,1,Merseyside,1,2,30,2024-12-10T08:30:00.000+01:00,0,2
200914A017609,2021-01-20,2,2,3,1,53.539651,2,Doncaster,-1.182559,1,2,South Yorkshire,2,2,40,2024-12-10T08:30:00.000+01:00,0,2
6f2ba6b0-9a87-4b4b-974d-b7ce6c947d3d,2021-07-22,3,2,1,1,54.906931,2,Sunderland,-1.391387,1,2,Northumbria,1,2,30,2024-12-10T09:34:00.000+01:00,1,2
200901CW12223,2021-10-20,2,2,3,1,51.506186,2,Westminster,-0.122766,1,1,Metropolitan Police,1,5,30,2024-12-10T13:00:00.000+01:00,1,2
fda091ca-5d37-4423-b087-a920b5855fb0,2021-11-24,2,1,5,1,51.48925,2,Cardiff,-3.183631,1,1,South Wales,2,2,30,2024-12-10T12:56:00.000+01:00,1,2
1d671002-2eb2-44ab-bca6-b0883e1b26f5,2022-05-18,2,2,3,1,53.82331,2,Leeds,-1.664543,1,2,West Yorkshire,1,2,30,2024-12-10T09:05:00.000+01:00,1,2
201043W185110,2022-11-22,1,3,6,1,51.480153,0,West Berkshire,-1.109596,2,2,Thames Valley,2,2,60,2024-12-10T07:54:00.000+01:00,0,2
201043P138110,2022-11-12,5,2,1,1,52.072754,1,Cherwell,-1.337429,1,2,Thames Valley,2,4,40,2024-12-10T19:10:00.000+01:00,1,2
27774574-8141-44f2-be03-4750e16ad8f9,2021-07-08,3,3,6,1,51.627029,2,Swansea,-3.971591,1,1,South Wales,1,2,30,2024-12-10T16:25:00.000+01:00,1,2
38678c22-c71e-4005-8019-af8ce5338602,2022-08-09,1,2,3,1,52.577101,2,Peterborough,-0.243823,1,2,Cambridgeshire,1,2,30,2024-12-10T16:00:00.000+01:00,1,2
200905AA02154,2021-10-06,2,3,6,1,53.384447,2,Wirral,-3.022935,4,2,Merseyside,2,2,30,2024-12-10T11:45:00.000+01:00,1,2
200905EE33968,2021-07-29,3,1,2,1,53.421023,2,Liverpool,-2.94782,2,2,Merseyside,1,5,30,2024-12-10T18:30:00.000+01:00,1,2
200901ZD30377,2021-05-25,1,2,3,1,51.337359,2,Croydon,-0.054728,1,2,Metropolitan Police,1,2,30,2024-12-10T14:49:00.000+01:00,1,2
ea70a91e-4a78-447c-8a15-9690b42e6ecf,2022-11-05,5,3,6,1,54.890789,2,Carlisle,-2.905926,2,2,Cumbria,2,2,20,2024-12-10T15:36:00.000+01:00,1,2
a1e13130-ddd2-402a-a0fa-b9d5306c65ea,2021-06-17,3,2,4,1,52.270673,2,Stratford-upon-Avon,-1.918046,5,3,Warwickshire,2,2,50,2024-12-10T15:55:00.000+01:00,0,2
201042I070403,2022-03-03,3,2,6,1,51.675561,2,Epping Forest,0.137642,1,3,Essex,1,5,70,2024-12-10T08:55:00.000+01:00,0,2
2252dfdd-1c05-4488-8789-0284e7ef803f,2022-04-16,5,2,6,1,53.951966,2,York,-1.08461,1,2,North Yorkshire,1,2,30,2024-12-10T16:30:00.000+01:00,1,2
ef93fc2c-bb66-4d58-934b-bec7d73e4671,2022-05-15,6,3,6,1,52.474967,2,Nuneaton and Bedworth,-1.475542,2,3,Warwickshire,1,2,30,2024-12-10T11:15:00.000+01:00,1,2
20094100J0150,2021-08-09,7,2,6,1,51.659393,2,Hertsmere,-0.361223,1,2,Hertfordshire,1,2,40,2024-12-10T12:52:00.000+01:00,0,2
201042I006301,2022-01-14,4,2,6,2,51.638721,0,Chelmsford,0.546233,1,1,Essex,2,5,70,2024-12-10T06:39:00.000+01:00,0,2
200911NG26279,2021-10-02,5,2,3,1,54.875584,2,County Durham,-1.562043,1,2,Durham,2,2,30,2024-12-10T09:58:00.000+01:00,0,4
201042I320809,2022-09-17,5,2,6,1,51.883384,2,Colchester,0.934112,1,3,Essex,1,5,50,2024-12-10T12:05:00.000+01:00,1,2
9052f58e-5e0a-455a-b943-b08a1e28013b,2022-01-03,7,1,3,1,50.91021,2,Southampton,-1.405418,1,1,Hampshire,2,2,30,2024-12-10T13:05:00.000+01:00,1,4
200950KO2J008,2021-07-20,1,1,5,1,50.750971,2,East Devon,-3.275768,1,2,Devon and Cornwall,1,2,30,2024-12-10T15:00:00.000+01:00,0,2
201001EO40098,2022-02-26,5,2,2,1,51.54676,1,Islington,-0.118211,1,2,Metropolitan Police,1,2,30,2024-12-10T18:23:00.000+01:00,1,2
43542c08-f536-4857-bd0b-7c674b2bafdc,2021-06-09,2,2,4,1,51.462261,2,South Gloucestershire,-2.493991,1,2,Avon and Somerset,1,2,30,2024-12-10T19:40:00.000+01:00,1,2
200945WA33259,2021-01-05,1,1,2,1,51.218843,2,Waverley,-0.789174,1,2,Surrey,2,5,30,2024-12-10T08:21:00.000+01:00,1,4
200914K144509,2021-05-15,5,2,6,1,53.443429,2,Sheffield,-1.460228,1,1,South Yorkshire,2,2,30,2024-12-10T14:30:00.000+01:00,1,2
200914K246409,2021-08-17,1,1,2,1,53.337687,2,Sheffield,-1.362443,2,2,South Yorkshire,1,5,30,2024-12-10T16:38:00.000+01:00,1,2
20093102D3215,2021-12-14,1,3,6,2,52.917383,2,Rushcliffe,-1.152385,1,3,Nottinghamshire,2,2,30,2024-12-10T11:09:00.000+01:00,1,2
20094100D0652,2021-09-07,1,2,4,1,51.744213,2,Dacorum,-0.511698,1,1,Hertfordshire,1,1,60,2024-12-10T08:30:00.000+01:00,0,2
85b0e156-8310-4dbb-9b5a-3d271b1b5a1d,2021-10-19,1,1,2,1,55.028918,2,Newcastle upon Tyne,-1.623105,2,2,Northumbria,2,5,40,2024-12-10T08:45:00.000+01:00,1,1
20103104B0566,2022-02-08,1,2,4,1,53.054927,2,Newark and Sherwood,-1.057183,1,2,Nottinghamshire,2,2,60,2024-12-10T06:55:00.000+01:00,0,2
20093102B3276,2021-11-09,1,2,5,1,53.448231,1,Bassetlaw,-0.962215,2,2,Nottinghamshire,2,2,30,2024-12-10T16:00:00.000+01:00,0,2
23543422-db8c-4b75-977f-615de6361fec,2021-06-16,2,3,6,1,55.043913,2,North Tyneside,-1.591352,1,2,Northumbria,2,5,70,2024-12-10T08:36:00.000+01:00,0,2
201005EE01824,2022-02-20,6,2,3,1,53.435452,2,Liverpool,-2.907046,1,2,Merseyside,4,2,30,2024-12-10T07:05:00.000+01:00,1,2
497f70db-4ee8-4a4d-a011-25339a70decf,2022-08-06,5,2,1,2,51.347405,2,Sevenoaks,0.157228,1,2,Kent,1,4,70,2024-12-10T07:30:00.000+01:00,0,2
20094100D0599,2021-08-07,5,2,1,1,51.77038,2,Dacorum,-0.449095,2,2,Hertfordshire,1,2,40,2024-12-10T08:45:00.000+01:00,1,2
201042I147205,2022-05-16,7,2,6,1,51.536795,2,Southend-on-Sea,0.712009,1,2,Essex,1,3,30,2024-12-10T15:00:00.000+01:00,1,2
201022D005589,2022-11-05,5,2,2,1,52.340499,1,Wyre Forest,-2.277969,3,2,West Mercia,2,3,30,2024-12-10T19:00:00.000+01:00,1,2
6546d9d1-eeff-4391-91ae-0218bfddd9cd,2021-05-04,1,2,3,1,54.588856,2,Copeland,-3.542391,1,1,Cumbria,2,2,40,2024-12-10T08:35:00.000+01:00,0,2
200906M017086,2021-06-11,4,2,1,1,53.468746,2,Trafford,-2.324905,2,2,Greater Manchester,1,4,30,2024-12-10T17:00:00.000+01:00,1,2
201001CW11862,2022-09-06,1,2,3,1,51.497322,1,Westminster,-0.142148,1,2,Metropolitan Police,2,2,30,2024-12-10T22:42:00.000+01:00,1,2
2010160C03401,2022-04-30,5,3,6,1,53.808872,2,East Riding of Yorkshire,-0.419496,4,2,Humberside,2,2,60,2024-12-10T15:25:00.000+01:00,0,2
201006Q029801,2022-03-24,3,2,3,1,53.504294,2,Oldham,-2.175764,1,2,Greater Manchester,2,2,30,2024-12-10T07:20:00.000+01:00,1,1
098b1da2-2f60-4b77-982d-6438ba13d89f,2022-05-11,2,3,6,1,50.822021,2,Arun,-0.61419,1,1,Sussex,1,2,30,2024-12-10T08:35:00.000+01:00,1,2
201001YR90784,2022-11-03,3,2,3,1,51.577441,1,Haringey,-0.124882,1,2,Metropolitan Police,1,2,30,2024-12-10T19:10:00.000+01:00,1,2
200901BS70552,2021-10-02,5,2,3,1,51.494069,2,Kensington and Chelsea,-0.158271,1,2,Metropolitan Police,1,2,30,2024-12-10T18:10:00.000+01:00,1,2
201054EZ17010,2022-06-05,6,2,1,1,51.366186,2,Wiltshire,-1.968941,2,2,Wiltshire,1,2,40,2024-12-10T17:45:00.000+01:00,1,1
200920D528202,2021-10-15,4,3,6,1,52.539735,2,Birmingham,-1.897494,1,1,West Midlands,2,2,30,2024-12-10T12:30:00.000+01:00,1,2
200901WW50296,2021-05-01,5,2,3,1,51.464429,2,Richmond upon Thames,-0.236632,1,2,Metropolitan Police,1,2,30,2024-12-10T10:02:00.000+01:00,1,1
38d66c60-41a9-4793-932f-d4aa8003ce50,2022-09-03,5,1,5,1,50.90481,2,Southampton,-1.404492,1,1,Hampshire,1,2,30,2024-12-10T16:50:00.000+01:00,1,3
200930D000981,2021-12-04,5,3,6,1,52.902741,1,Derby,-1.483177,1,1,Derbyshire,1,2,40,2024-12-10T17:37:00.000+01:00,1,4
200943N241079,2021-07-31,5,2,1,1,51.811365,2,Aylesbury Vale,-0.775101,1,2,Thames Valley,1,4,30,2024-12-10T08:12:00.000+01:00,1,2
a1de4b97-ebf7-48e7-b031-4fc456c94b12,2022-09-13,1,2,4,1,52.648686,2,King's Lynn and West Norfolk,0.17268,1,2,Norfolk,2,2,40,2024-12-10T17:00:00.000+01:00,1,3
201001TB00778,2022-11-15,1,2,3,3,51.526302,2,Hillingdon,-0.460431,1,1,Metropolitan Police,2,2,30,2024-12-10T08:35:00.000+01:00,1,1
d877ace8-452f-4f81-9379-532f67d45220,2022-06-13,7,2,3,1,50.901062,2,Rother,0.516147,1,2,Sussex,1,2,40,2024-12-10T10:05:00.000+01:00,0,2
201006K036391,2022-09-18,6,3,6,2,53.557718,1,Bolton,-2.509607,1,1,Greater Manchester,1,2,30,2024-12-10T01:20:00.000+01:00,1,5
200901PY20774,2021-11-08,7,3,6,1,51.396648,2,Bromley,0.023403,2,2,Metropolitan Police,1,2,30,2024-12-10T12:55:00.000+01:00,1,2
fdbafcf2-dc57-44c1-946e-677318497e1e,2021-12-08,2,1,3,1,51.492841,1,"Bristol, City of",-2.657235,1,2,Avon and Somerset,2,2,30,2024-12-10T16:54:00.000+01:00,1,2
201032B164510,2022-06-03,4,2,3,1,52.712683,2,South Kesteven,-0.443125,1,3,Lincolnshire,1,2,60,2024-12-10T18:23:00.000+01:00,0,2
2009160C04030,2021-07-26,7,2,1,1,54.037608,2,East Riding of Yorkshire,-0.613475,1,2,Humberside,2,4,60,2024-12-10T10:20:00.000+01:00,0,2
201020J006220,2022-07-12,1,3,6,1,52.452111,2,Dudley,-2.157713,1,1,West Midlands,2,2,30,2024-12-10T10:00:00.000+01:00,1,2
d994eb4d-ae91-425e-b87b-0baa53de0492,2021-01-30,5,3,6,2,55.81892,0,West Lothian,-3.693489,6,2,Lothian and Borders,2,2,60,2024-12-10T18:56:00.000+01:00,0,2
201054ES23010,2022-07-24,6,2,1,1,51.088381,2,Wiltshire,-1.771231,1,1,Wiltshire,1,4,30,2024-12-10T08:30:00.000+01:00,1,2
e5bd6304-098a-43e1-b494-3b1ff4a7ae9b,2021-07-30,4,3,6,1,55.002174,1,Newcastle upon Tyne,-1.578957,1,2,Northumbria,1,5,30,2024-12-10T21:30:00.000+01:00,1,1
08afdf45-0619-4a68-9d22-2a71bdc48504,2022-07-18,7,3,6,1,52.507874,0,Nuneaton and Bedworth,-1.476034,1,1,Warwickshire,1,5,50,2024-12-10T03:28:00.000+01:00,1,2
200950JG2D001,2021-02-10,2,2,3,1,50.602975,2,Teignbridge,-3.54747,1,3,Devon and Cornwall,1,2,60,2024-12-10T07:56:00.000+01:00,0,2
201045WA52055,2022-07-01,4,3,6,1,51.091271,1,Waverley,-0.741245,1,1,Surrey,1,2,40,2024-12-10T23:19:00.000+01:00,1,2
200906A021408,2021-09-23,3,2,3,1,53.519531,2,Manchester,-2.250636,1,2,Greater Manchester,1,2,30,2024-12-10T08:15:00.000+01:00,1,1
0127c998-a2ca-4fa4-b180-49f22664cf29,2021-05-01,5,2,6,1,53.32667,2,Halton,-2.710297,1,2,Cheshire,1,2,30,2024-12-10T16:05:00.000+01:00,1,2
1a474bb4-de81-443e-837a-e878d5191bcf,2022-12-01,3,2,3,1,53.656938,2,Kirklees,-1.781621,1,2,West Yorkshire,3,2,30,2024-12-10T10:00:00.000+01:00,1,2
200906K025730,2021-12-17,4,2,6,1,53.576749,2,Bolton,-2.448518,1,1,Greater Manchester,1,2,30,2024-12-10T08:10:00.000+01:00,1,2
201043N198100,2022-10-21,4,2,4,1,51.549103,2,South Bucks,-0.513171,1,3,Thames Valley,1,2,50,2024-12-10T09:35:00.000+01:00,0,2
3b2b7bc9-a02e-4e19-b04e-d47e7f831cd6,2022-09-17,5,2,2,1,55.037158,1,North Tyneside,-1.470781,2,1,Northumbria,1,2,30,2024-12-10T19:24:00.000+01:00,1,4
92e745ba-9403-4ba4-a5ff-804a13b41493,2022-01-05,2,2,1,1,55.757258,2,Northumberland,-2.00841,1,2,Northumbria,4,4,30,2024-12-10T09:05:00.000+01:00,0,2
200943R094019,2021-01-14,3,3,6,1,51.506582,2,Slough,-0.632425,1,2,Thames Valley,2,5,70,2024-12-10T19:00:00.000+01:00,0,2
200906A020379,2021-08-21,5,2,3,1,53.504623,2,Manchester,-2.195365,2,2,Greater Manchester,1,2,30,2024-12-10T17:46:00.000+01:00,1,2
e09868ad-0c0c-4672-bfc3-8e588a7c8a8c,2021-06-29,1,2,6,1,53.33917,2,Cheshire East,-2.229602,1,2,Cheshire,1,2,30,2024-12-10T17:50:00.000+01:00,1,2
200901FH10506,2021-09-10,4,2,3,2,51.472354,2,Hammersmith and Fulham,-0.184345,1,2,Metropolitan Police,1,2,30,2024-12-10T09:13:00.000+01:00,1,2
ee8b3656-3abc-4328-8c8c-4b08b441f5a2,2021-10-31,6,2,3,1,53.1362,2,Gwynedd,-4.263972,2,2,North Wales,1,2,30,2024-12-10T12:42:00.000+01:00,0,4
200920J020202,2021-04-10,5,3,6,1,52.456982,2,Dudley,-2.14478,1,3,West Midlands,2,3,30,2024-12-10T16:30:00.000+01:00,1,2
10c83eda-fa57-44c4-ae96-d6cb9da340d5,2022-09-08,3,2,1,1,50.851286,2,Fareham,-1.179299,1,2,Hampshire,1,2,30,2024-12-10T15:00:00.000+01:00,1,2
201034WN09440,2022-02-26,5,2,3,1,52.273691,1,Northampton,-0.855026,2,2,Northamptonshire,1,2,30,2024-12-10T17:30:00.000+01:00,1,1
8f5e3773-16dd-461d-bd00-06d3e1412c00,2021-04-26,7,2,2,1,50.904499,2,Southampton,-1.362541,1,2,Hampshire,1,2,30,2024-12-10T07:10:00.000+01:00,1,2
200901YR90819,2021-10-25,7,2,3,1,51.591354,2,Haringey,-0.06786,1,2,Metropolitan Police,1,2,30,2024-12-10T12:15:00.000+01:00,1,2
200901SX20764,2021-08-05,3,1,2,1,51.591383,2,Barnet,-0.211508,1,2,Metropolitan Police,1,2,30,2024-12-10T14:45:00.000+01:00,1,4
1c027599-f848-49e8-93b7-bdd0dda3c8f7,2022-09-01,3,2,2,1,53.867432,2,Bradford,-1.916935,1,2,West Yorkshire,1,2,20,2024-12-10T18:35:00.000+01:00,1,2
daf3a8f7-9820-4b83-82d2-af041ca6de49,2022-04-07,3,3,6,2,52.558575,2,Huntingdonshire,-0.356238,1,2,Cambridgeshire,2,5,70,2024-12-10T14:21:00.000+01:00,0,2
0d567fd8-a5fa-4b79-b46f-1257ce36291e,2022-08-11,3,2,1,1,52.568547,1,Hinckley and Bosworth,-1.331162,3,2,Leicestershire,1,2,30,2024-12-10T22:25:00.000+01:00,0,2
f9c3882c-7096-4f36-b8ed-a852502df643,2021-12-09,3,2,5,1,51.116744,1,Crawley,-0.18832,1,1,Sussex,2,2,30,2024-12-10T18:18:00.000+01:00,1,2
feefbd6b-7bf5-4ea2-aa93-fe5e4e381a56,2022-11-21,7,2,3,1,55.161301,1,Northumberland,-1.59957,1,1,Northumbria,1,2,30,2024-12-10T01:22:00.000+01:00,0,2
7104739e-54a6-4e68-aee5-1c5d09a2b529,2021-07-23,4,2,1,1,50.912869,2,New Forest,-1.492439,1,2,Hampshire,1,4,50,2024-12-10T14:25:00.000+01:00,1,2
200901XD80976,2021-12-15,2,2,3,1,51.510246,1,Ealing,-0.288184,1,2,Metropolitan Police,2,2,30,2024-12-10T19:00:00.000+01:00,1,1
15de4182-6ba9-45b1-a8be-21c473c2b04e,2021-09-09,3,2,6,2,51.755033,2,Forest of Dean,-2.57179,1,2,Gloucestershire,1,2,30,2024-12-10T19:10:00.000+01:00,0,3
